Source,Target
1956663,29710
1956663,51304
1956663,1603058
1956663,1603062
1956663,1609882
1956663,1609891
1956664,30003
1956664,44571
1956664,61958
1956664,97439
1956664,129155
1956664,152903
1956664,190278
1956664,1603556
1956664,1956612
1956664,1956631
1956664,1956645
1956666,157859
1956666,166153
1956666,1603057
1956666,1603073
1956667,49958
1956667,80277
1956667,84424
1956667,1603026
1956670,51299
1956670,216931
1956670,233142
1956670,244998
1956670,245001
1956670,1603565
1956671,216928
1956752,178503
1956753,216931
1956753,220410
1956753,1603516
1956753,1956615
1956753,1956660
1956754,97447
1956754,100908
1956754,157858
1956754,1603070
1956754,1609888
1956755,9574
1956755,164972
1956755,911969
1956755,1603042
1956755,1603057
1956755,1603443
1956755,1603486
1956755,1603544
1956755,1609882
1956756,51303
1956756,93749
1956756,157850
1956756,157859
1956756,164972
1956756,178500
1956756,1603048
1956756,1603510
1956756,1609931
1956757,102499
1956757,144318
1956757,157868
1956757,911963
1956757,912098
1956757,1956603
1956758,137379
1956760,25195
1956760,33346
1956760,1603074
1956760,1603484
1956761,175859
1956761,179140
1956761,185801
1956761,187943
1956761,1609943
1956762,9574
1956762,59383
1956762,92677
1956762,94912
1956762,97436
1956762,216931
1956762,912161
1956762,917564
1956762,1603054
1956762,1603057
1956762,1603073
1956762,1603486
1956762,1603544
1956762,1609882
1956763,917642
1956763,1603565
1956766,25651
1956766,178500
1956766,179119
1956766,275841
1956768,178499
1956768,912161
1956769,216931
1956770,6680
1956770,9566
1956770,19968
1956770,106259
1956770,182713
1956770,190397
1956770,210629
1956770,228633
1956770,1603012
1956770,1603057
1956770,1603557
1956770,1603560
1956771,281324
1956771,1956553
1956772,59382
1956772,183734
1956772,205254
1956772,233140
1956772,1603027
1956772,1603034
1956772,1603483
1956772,1603560
1956773,49958
1956773,80277
1956773,84424
1956773,234805
1956773,1603011
1956773,1956667
1956774,6220
1956774,9574
1956774,50503
1956774,72100
1956774,80280
1956774,157859
1956774,268948
1956774,1603065
1956774,1603083
1956774,1956763
1956775,179119
1956775,217215
1956775,233142
1956776,1603050
1956777,138971
1956777,157963
1956777,164841
1956777,184253
1956777,205254
1956777,1603046
1956778,61955
1956778,84607
1956778,205258
1956783,50506
1956783,158386
1956783,179141
1956783,183736
1956783,261784
1956784,44224
1956784,50506
1956784,97444
1956784,157963
1956784,164841
1956784,179141
1956784,183731
1956784,184253
1956784,205254
1956784,220410
1956784,292241
1956784,1603039
1956784,1603064
1956784,1956597
1956784,1956630
1956785,17055
1956785,54691
1956785,59317
1956785,73228
1956785,84606
1956785,179140
1956785,205255
1956785,216931
1956785,1603057
1956786,70633
1956786,92677
1956786,164916
1956786,166153
1956786,216931
1956786,220054
1956786,220386
1956786,917564
1956786,1603057
1956786,1603077
1956786,1609882
1956787,100906
1956787,178500
1956787,205255
1956787,1603057
1956787,1609884
1956788,84610
1956788,216927
1956788,216931
1956788,233145
1956789,59317
1956789,94911
1956789,97435
1956789,164599
1956789,167316
1956789,295586
1956789,573332
1956789,1603579
1956790,9571
1956790,97456
1956790,106245
1956790,190288
1956790,205259
1956790,220383
1956790,244999
1956790,247626
1956790,1603039
1956790,1603557
1956791,216930
1956791,1609893
1956792,80266
1956792,220404
1956792,420921
1956793,261616
1956794,216929
1956795,1603039
1956796,220055
1956796,227368
1956796,228291
1956796,281325
1956796,306384
1956796,306396
1956796,310809
1956796,1956764
1956797,311890
1956800,97456
1956800,1603027
1956800,1956767
1956801,50506
1956801,246037
1956801,1603090
1956801,1609883
1956801,1956767
1956802,29709
1956802,50506
1956802,80280
1956802,84613
1956802,1603065
1956802,1603068
1956802,1603560
1956803,175859
1956803,175868
1956803,179123
1956803,179140
1956803,912156
1956803,1603085
1956804,157856
1956804,164968
1956804,261619
1956804,268950
1956804,912097
1956804,1956632
1956805,92680
1956805,292241
1956805,311952
1956805,311955
1956805,573096
1956805,917645
1956806,690
1956806,40212
1956806,265043
1956806,275832
1956806,279519
1956806,281322
1956806,573872
1956806,1603090
1956808,29710
1956808,144326
1956808,190275
1956808,190285
1956808,277580
1956808,307466
1956808,573331
1956808,1603089
1956808,1603096
1956810,106259
1956810,157851
1956810,158052
1956810,182701
1956810,183724
1956810,190398
1956810,305402
1956810,1603560
1956811,50506
1956811,106245
1956811,190285
1956811,197076
1956811,206090
1956811,206778
1956811,244836
1956811,299400
1956811,1603039
1956812,50507
1956812,280791
1956812,283845
1956812,451339
1956812,573895
1956812,912028
1956813,216927
1956813,574230
1956814,1603100
1956815,3111
1956815,6220
1956815,18755
1956815,34620
1956815,50506
1956815,106245
1956815,152903
1956815,164856
1956815,179141
1956815,188106
1956815,190285
1956815,206778
1956815,244836
1956815,264942
1956815,327068
1956815,327070
1956815,917644
1956815,1603039
1956815,1603079
1956816,6211
1956816,84610
1956816,92680
1956816,178503
1956816,179140
1956816,190272
1956816,912095
1956817,9572
1956817,40223
1956817,40224
1956817,59322
1956817,94912
1956817,175878
1956817,228629
1956817,238254
1956817,307929
1956817,307940
1956817,1603472
1956818,183726
1956819,1603027
1956820,210628
1956820,301573
1956820,573007
1956820,912005
1956820,912046
1956820,1603078
1956820,1603103
1956821,33278
1956821,50501
1956821,190285
1956821,217929
1956821,275461
1956821,912026
1956821,912163
1956822,277569
1956822,571713
1956823,190282
1956823,573602
1956823,573607
1956823,1603096
1956824,157858
1956825,573755
1956826,336
1956826,34623
1956826,59387
1956826,97450
1956826,106257
1956826,158386
1956826,177806
1956826,179141
1956826,188619
1956826,273113
1956826,307733
1956826,310214
1956826,572718
1956826,573010
1956826,581111
1956826,912027
1956826,912028
1956826,995843
1956826,995851
1956826,1603014
1956826,1603071
1956826,1603488
1956826,1603535
1956827,331300
1956828,205255
1956828,421384
1956828,421385
1956828,421387
1956890,84607
1956890,144323
1956890,188212
1956890,216927
1956890,227365
1956890,229276
1956890,263582
1956890,292241
1956890,995925
1956890,1603027
1956890,1603070
1956890,1603074
1956892,61955
1956892,84607
1956892,137712
1956892,144323
1956892,155309
1956892,449249
1956892,450790
1956892,1956787
1956892,1956788
1956894,40224
1956894,84616
1956894,97450
1956894,106244
1956894,144325
1956894,179141
1956894,227374
1956894,231728
1956894,275713
1956894,421462
1956894,1603057
1956895,157858
1956895,995859
1956895,1956800
1956896,17055
1956896,51299
1956896,54691
1956896,59317
1956896,84606
1956896,157859
1956896,178503
1956896,179140
1956896,183718
1956896,205255
1956896,310828
1956896,311961
1956896,573334
1956896,577642
1956896,995815
1956896,995930
1956896,1603025
1956896,1603058
1956896,1603096
1956896,1603451
1956896,1956770
1956896,1956787
1956896,1956789
1956897,573903
1956899,292241
1956899,292243
1956899,449252
1956899,449264
1956899,573602
1956899,642667
1956899,995893
1956899,1603039
1956900,210632
1956900,399424
1956901,51304
1956901,91450
1956901,97453
1956901,157857
1956901,157869
1956901,165325
1956901,177804
1956901,184677
1956901,220387
1956901,247630
1956901,263582
1956901,277558
1956901,295131
1956901,308052
1956901,310828
1956901,449249
1956901,449264
1956901,573360
1956901,917564
1956901,917638
1956901,995849
1956901,1603062
1956901,1603563
1956901,1956770
1956902,97435
1956902,142824
1956902,157871
1956902,179125
1956902,183718
1956902,183726
1956902,310830
1956902,311961
1956902,1603023
1956903,995878
1956904,157857
1956904,1603027
1956905,573392
1956905,573876
1956907,210632
1956909,995856
1956909,995857
1956909,995859
1956909,995893
1956909,1603100
1956910,247626
1956910,292241
1956910,295336
1956910,421472
1956910,912009
1956910,1956795
1956911,29709
1956911,179119
1956911,179123
1956911,234804
1956911,234811
1956911,264501
1956911,268948
1956911,277308
1956911,572943
1956911,726517
1956911,1092087
1956911,1956812
1956912,50506
1956912,61958
1956912,72099
1956912,106245
1956912,138226
1956912,138232
1956912,178503
1956912,179141
1956912,183736
1956912,183737
1956912,189909
1956912,190278
1956912,190282
1956912,190288
1956912,197079
1956912,205259
1956912,229734
1956912,232606
1956912,244999
1956912,252267
1956912,261621
1956912,263846
1956912,292234
1956912,299044
1956912,331837
1956912,449259
1956912,912094
1956912,1603039
1956912,1603076
1956912,1603450
1956912,1603557
1956912,1603572
1956912,1956646
1956913,152920
1956914,442847
1956914,1956809
1956915,157860
1956915,252267
1956915,292241
1956915,310829
1956915,311960
1956915,317041
1956915,420979
1956915,573875
1956915,1603039
1956915,1956795
1956916,227368
1956916,574205
1956916,754504
1956916,987126
1956916,995900
1956916,1603039
1956916,1603140
1956917,59383
1956917,573243
1956918,75863
1956918,179122
1956919,277569
1956919,317039
1956919,577625
1956919,642663
1956920,157869
1956920,275835
1956920,763785
1956922,282677
1956922,574197
1956922,574199
1956922,574202
1956922,574208
1956922,751514
1956922,763787
1956922,1603093
1956922,1603564
1956923,50507
1956923,97454
1956923,268948
1956923,270333
1956923,739512
1956923,995879
1956923,1603103
1956924,183719
1956925,307856
1956925,449252
1956925,741509
1956925,995895
1956926,206779
1956926,216927
1956926,247635
1956926,263586
1956926,268947
1956926,277577
1956926,310831
1956926,324568
1956926,573011
1956926,573460
1956926,574206
1956926,995821
1956926,995923
1956926,1603176
1956926,1956788
1956926,1956813
1956926,1956816
1956927,73228
1956927,1956827
1956928,205255
1956928,216927
1956928,310831
1956928,311952
1956928,311955
1956928,327071
1956928,1603148
1956928,1603169
1956928,1603176
1956928,1956788
1956929,227370
1956929,307473
1956929,451339
1956929,574226
1956929,740579
1956929,912023
1956929,987134
1956929,995872
1956929,1603110
1956929,1956896
1956930,179140
1956930,190272
1956930,205255
1956930,216927
1956930,310831
1956930,995862
1956930,995895
1956930,1956788
1956930,1956813
1956930,1956828
1956932,106245
1956932,178504
1956932,205259
1956932,247626
1956932,252267
1956932,292241
1956932,310829
1956932,449267
1956932,573333
1956932,574205
1956932,1603093
1956932,1603140
1956935,210630
1956935,310828
1956936,29710
1956936,268948
1956936,311955
1956936,449252
1956936,1603038
1956936,1603176
1956937,912094
1956937,1603100
1956937,1603128
1956937,1603130
1956937,1603196
1956937,1603198
1956937,1603199
1956938,278945
1956938,1956828
1956938,1956899
1956938,1956909
1956939,40212
1956939,281322
1956939,573240
1956939,1609960
1956939,1956818
1956940,573240
1956941,379122
1956942,100904
1956942,179124
1956942,230411
1956942,573755
1956942,995871
1956942,995878
1956942,995922
1956942,1956820
1956943,739439
1956943,741515
1956943,784078
1956943,794029
1956943,912003
1956943,1843233
1956944,421410
1956944,573900
1956944,1603145
1956944,1603443
1956948,398028
1956948,449251
1956948,573240
1956948,763788
1956948,1603136
1956948,1603227
1956949,987412
1956949,1603160
1956950,44224
1956950,50506
1956950,61958
1956950,157852
1956950,190285
1956950,233142
1956950,573874
1956950,917643
1956950,995914
1956950,1603039
1956950,1603074
1956950,1603145
1956950,1603477
1956950,1603484
1956950,1609872
1956950,1609913
1956952,295506
1956952,421410
1956952,572719
1956952,573900
1956952,1603096
1956952,1603531
1956953,442917
1956953,576361
1956954,261619
1956954,937675
1956955,157856
1956955,164586
1956955,275842
1956955,573011
1956955,912019
1956955,987412
1956955,987413
1956957,261619
1956957,314803
1956957,739439
1956957,912003
1956957,1603197
1956958,1959661
1956959,44224
1956959,190278
1956959,234807
1956959,234808
1956959,243555
1956959,574075
1956959,574225
1956959,911965
1956959,995914
1956959,1603095
1956959,1956784
1956960,190282
1956960,216929
1956960,314795
1956960,835561
1956960,1609883
1956960,1956826
1956960,1956894
1956961,179125
1956961,310830
1956961,987419
1956961,1603249
1956961,1603504
1956961,1603579
1956961,1956789
1956962,379113
1956962,569601
1956962,1603114
1956962,1603571
1956963,268950
1956963,292241
1956963,421464
1956963,572942
1956963,577625
1956963,789979
1956963,822267
1956963,912003
1956963,912019
1956963,1603039
1956963,1956612
1956964,1956953
1956964,1959661
1956965,216927
1956965,310831
1956965,347822
1956965,573460
1956965,574230
1956965,789966
1956965,943926
1956965,1956788
1956965,1956813
1956965,1956926
1956966,179122
1956966,995929
1956966,1956918
1956967,157859
1956967,183718
1956967,449254
1956967,1603058
1956967,1603073
1956967,1603170
1956968,92680
1956968,205252
1956968,263582
1956968,279139
1956968,307483
1956968,573096
1956968,739424
1956968,789974
1956968,911967
1956968,912004
1956968,987147
1956968,987149
1956968,987150
1956968,987421
1956968,987439
1956968,995815
1956968,995843
1956968,995914
1956968,1347154
1956968,1347180
1956968,1603136
1956968,1603155
1956968,1603191
1956968,1603217
1956968,1603227
1956969,766292
1956969,987458
1956970,190278
1956970,912003
1956970,1603197
1956971,106245
1956971,138225
1956971,182713
1956971,190282
1956971,244999
1956971,247626
1956971,252267
1956971,277732
1956971,310829
1956971,449264
1956971,945554
1956971,1603039
1956971,1603110
1956971,1956790
1956972,794029
1956972,987419
1956972,995935
1956972,1603108
1956972,1609931
1956973,29709
1956973,216928
1956973,283845
1956973,307473
1956973,449265
1956973,572943
1956973,574202
1956973,1956781
1956974,84613
1956974,157860
1956974,190282
1956974,292243
1956974,310829
1956974,449252
1956974,449257
1956974,449264
1956974,573602
1956974,573607
1956974,766067
1956974,766069
1956974,799710
1956974,807788
1956974,995874
1956974,1603027
1956974,1603039
1956976,97435
1956976,310830
1956976,740580
1956976,1609931
1956977,275835
1956977,572936
1956977,912033
1956977,987117
