Source,Target
60226,1042
60226,1039
60226,1040
60226,23710
60226,25564
60226,30983
60226,35443
60226,37420
60226,60225
60226,60542
60226,64930
59569,59396
14055,1177
14055,53905
14055,63584
29068,16504
29068,29006
29068,54288
29068,62057
48824,19625
10756,43234
57310,8761
57310,15198
57310,25708
57310,32826
57310,43360
57310,57309
64396,11640
64396,17988
64396,23704
64396,23743
64396,37498
64396,64386
64396,64385
64396,64147
7553,16291
7553,29518
7553,38913
7553,42371
7553,49946
36237,8035
36237,33040
36237,36232
36237,36235
36237,53327
36237,53328
25824,238
25824,29805
25824,30295
30176,4023
49110,42876
49110,49082
60719,5455
60719,7254
60719,14908
61625,3562
61625,9470
61625,50650
61625,59845
49697,23959
49697,59147
17875,9025
17875,24738
17875,45728
23949,10265
64929,37754
64929,45207
28603,2364
28603,3062
28603,3063
28603,7007
40226,1596
40226,41013
35268,20390
35268,28452
51894,28388
51894,37493
51894,43130
51894,64385
4499,64064
33187,2425
33187,12770
33187,9600
33187,33186
33187,34796
33187,37937
33187,42720
33187,53120
33187,56831
1081,13007
1081,14048
1081,29462
1081,29461
1081,54393
1081,55370
9254,30016
9254,58459
64689,52772
64689,65798
56446,15859
56446,16808
56446,52691
56446,60072
20114,25182
20114,27280
45178,7851
45178,35817
45178,41739
45178,63803
40087,48022
21042,18188
21042,21040
21042,21039
21042,33088
21042,53840
21042,53902
21042,54158
21042,56711
21042,60389
30028,18340
23870,1455
23870,62219
18059,1393
18059,5742
18059,6728
18059,16818
18059,18825
18059,28972
18059,43866
18059,55034
58947,2315
63902,5445
63902,7489
63902,8016
63902,11482
63902,27289
63902,27519
63902,27905
63902,33042
63902,33040
63902,36235
63902,36238
63902,41736
63902,41734
63902,41735
63902,41743
63902,41747
63902,63892
63902,63895
65491,29093
18166,33263
18166,54272
18166,51136
18166,51135
26448,6661
26448,32643
26448,40877
26448,56711
61607,61606
61607,61605
16198,2960
16198,19807
16198,51835
6147,55458
26142,926
26142,7069
26142,7066
26142,7065
26142,26775
26142,47626
26142,48864
26142,65333
18355,59873
16524,16525
16524,16522
16524,16523
16524,17719
16524,20210
16524,23361
16524,57606
16524,57602
16239,17221
16239,31021
41123,45036
46799,37915
46799,41650
46799,61111
46799,62696
46799,62695
11134,32216
64620,30768
64620,43008
64620,62624
16257,705
16257,850
16257,4823
16257,10129
16257,10827
16257,12706
16257,17072
16257,17073
16257,18003
16257,26033
16257,35474
16257,39002
16257,40395
16257,41161
16257,41693
16257,42212
16257,51770
16257,57583
24730,24728
24730,24729
24730,24727
24730,34079
40705,27774
57923,5158
60451,6208
60451,6209
65560,1735
65560,24086
65560,24084
65560,24088
65560,42649
65560,52317
65560,62122
65434,12759
65434,34449
65434,63084
65434,63088
65434,62861
65434,65114
65434,65116
61693,5509
61693,17509
61693,57783
61693,61690
10594,3179
10594,27506
57275,43817
57275,17735
57275,17914
57275,36903
57275,56519
57275,64680
43039,14065
61029,370
61029,24366
61029,34256
31974,423
31974,418
31974,15953
31974,31972
31974,31973
31974,58309
31974,59458
57634,57635
28755,926
28755,8702
28755,49542
37346,3798
37346,63510
39966,5978
39966,21043
39966,59104
21615,10283
21615,32388
21615,35975
21615,35976
21615,39005
21615,40163
21615,59109
43422,43420
43422,66489
10998,12764
10998,15290
10998,19420
10998,19419
10998,35488
10998,36787
10998,36792
10998,52424
19573,7139
19573,43555
28839,6279
28839,59668
28839,59669
38448,33028
62278,5102
62278,23205
62278,25181
62278,46009
24978,9900
24978,16456
24978,24977
24978,30691
24978,51866
55030,22206
55030,26244
55030,41458
55030,55029
55030,61057
55030,65827
29002,719
29002,8134
29002,37010
29002,38800
29002,41458
29002,58768
29002,60005
32800,30218
32800,39093
61552,18997
56506,15341
56506,32750
56506,54399
15381,5120
15381,5121
15381,15380
554,550
554,551
554,37754
554,64944
11909,55514
56278,45406
60151,5742
60151,10145
60151,12424
60151,36504
60151,47178
60151,56460
60151,56461
60151,56637
60151,60230
60151,60930
60151,62097
60151,62608
23075,6290
23075,22570
23075,57772
55131,46672
23668,9601
35131,1167
35131,3628
35131,10491
35131,44632
35131,52235
35131,53530
35131,59955
35131,59958
35131,62242
20057,39376
62657,1866
62657,230
62657,7210
62006,6591
62006,13158
62006,27020
62006,36964
62006,43676
62006,62207
62006,65370
63607,5220
63607,27559
63607,35696
63607,55329
63607,58255
25194,2579
25194,2578
25194,11045
25194,12643
25194,24876
25194,31584
25194,35833
25194,36401
25194,44122
25194,44304
63498,3388
63498,3624
61682,27489
60765,22216
60765,25808
60765,33040
60765,41744
60765,56559
3972,3537
64786,50029
49695,17277
49695,48537
49695,53080
50258,14804
10390,44736
207,206
207,9541
28258,15968
28258,19160
28258,25175
28258,27116
28258,33522
28258,35963
28258,38705
28258,38704
28258,49760
28258,49758
28258,54856
30521,58487
22950,44497
22950,52399
22950,60150
45882,6661
45882,25611
45882,25612
45882,26447
45882,26448
45882,35054
45882,35049
45882,36655
45882,36660
45882,36985
45882,40877
45882,52933
45882,50915
45882,55399
45882,56845
45882,59147
45882,65329
42687,54248
42687,61914
30975,2607
30975,13612
30975,34691
30975,49811
39828,38863
39828,52004
39828,58487
39828,58488
25893,13204
25893,54833
25893,64552
51983,6480
63502,52650
37253,7799
37253,18211
37253,23825
37253,33522
37253,37252
37253,41316
37253,56498
37253,63499
59261,13064
59261,21608
59261,66446
59261,59265
17523,52537
49108,4703
49108,33029
49108,38937
49108,40207
50526,25413
40698,3623
40698,3813
40698,20407
40698,50672
40698,51416
32179,1393
32179,37511
32179,46931
32179,54414
32179,55762
32179,66447
40202,39090
42805,29531
11953,6290
11953,43733
11953,49005
11953,57889
44180,9312
44180,34196
65848,3267
65848,26801
65848,33255
65848,34969
65848,34970
65848,36987
65848,62713
28169,10422
56013,39537
22407,53269
18900,11426
18900,12734
18900,18001
18900,27030
18900,35889
18900,36711
18900,36717
18900,38034
18900,38029
18900,41527
18900,42493
18900,43368
18900,45528
18900,52049
18900,57467
31714,40435
43725,9634
43725,13950
43725,26244
43725,28033
43725,34051
43725,37505
43725,43722
43725,43200
43725,43724
43725,43723
43725,66357
43725,66362
43725,61057
61619,31037
61619,31490
65879,65578
44859,44857
29009,1161
29009,25657
29009,31228
29009,50029
29261,13490
29261,36491
29261,55761
18619,50589
13432,8910
13432,26230
13432,30940
13432,33599
13432,52993
13432,55207
63201,64972
63313,38704
63313,53689
8491,50606
8491,50760
44434,4196
44434,17203
44434,30245
24095,23251
24095,24094
56470,244
56470,9312
6005,23958
6005,51972
18813,595
18813,3905
18813,21778
18813,27994
18813,29838
18813,39302
18813,45513
18813,45591
18813,57298
18813,62858
50681,20901
50681,39468
56584,4105
56584,4106
56584,32011
56584,53108
56584,56583
56584,58134
39655,45801
13489,6044
13489,17741
13489,35045
13489,58486
16911,55744
57965,6661
57965,9855
57965,9862
57965,9857
57965,9854
57965,17663
57965,22570
57965,43745
21800,6101
21800,24840
21800,32302
21800,44134
21800,52318
21800,54990
24883,17965
24883,29497
24883,63823
35577,10115
35577,15859
38454,17204
43494,1177
43494,17990
43494,17988
43494,19768
43494,24473
43494,43702
43494,44741
51912,22612
51912,42741
51912,61539
31871,2994
12658,4359
12658,17063
12658,23388
12658,26643
12658,46630
12658,46631
12658,53366
39988,66225
31063,9497
31063,9496
31063,24602
31063,44644
36867,36913
57861,64861
12049,6728
12049,16161
12049,47576
12049,49438
12049,59104
63241,42980
63241,65412
13371,13370
13371,31693
46760,2934
46760,15800
46760,43517
5558,2144
62622,997
62622,14767
62622,35173
62622,38490
62622,42888
62622,50083
62622,52033
62622,53586
64619,57546
7507,7503
7507,42215
7507,58799
50279,13817
50279,48690
65146,12377
26926,3021
26926,6546
26926,8333
26926,40943
26926,42632
26926,47082
26926,49351
26926,52337
26926,62016
13932,24236
34517,34515
27499,19035
6074,58799
38157,48963
19272,18
19272,3451
19272,17160
19272,19271
61249,59761
40740,5237
40740,17456
40740,18360
40740,41598
40740,48550
40740,59742
40740,59744
40740,59745
40740,61513
40740,59819
58939,8
58939,9890
5400,2487
5400,12541
5400,21043
5400,35585
5400,41529
5400,47137
5400,47502
5400,47675
5400,54515
49422,50389
49422,54616
49422,66439
49422,66452
49422,58787
11752,56733
52455,38367
52455,49469
52455,60085
37761,10689
3443,34453
3443,48319
56690,6396
56690,34125
42389,6402
42389,29404
63535,14970
63535,16932
63535,19177
63535,58404
23319,4011
23319,7365
23319,9887
23319,17208
23319,23316
23319,23317
23319,24206
57453,25194
57453,38090
57453,64716
31607,30189
35290,6332
23826,23825
23826,56499
23826,56498
23826,57925
46343,62696
46343,62695
46343,65470
5485,5821
44170,6791
44170,9071
44170,27705
44170,28945
44170,63521
42830,4552
42830,13916
42830,18811
42830,23181
42830,27580
42830,49636
32381,24741
32381,51463
1013,10044
1013,16523
59673,30131
59673,51448
9265,43170
9265,58490
21940,45686
41782,20896
2748,8631
37982,33643
37822,19852
37822,37820
5602,1329
5602,49758
5602,61219
50230,6661
50230,9855
50230,9854
50230,13818
50230,22570
50230,29475
35511,34446
35511,45644
35511,48539
35511,59728
45941,14186
45941,29043
45941,40850
45941,52682
30441,20524
30441,48376
58678,58677
28745,2467
28745,2468
28745,6492
28745,9746
28745,10306
28745,9017
28745,32870
28745,36652
28745,39794
28745,40067
28745,44320
28745,53556
28745,58627
28745,61274
28745,62441
28745,64093
61567,61566
63111,32328
63111,41785
24126,24125
14473,8865
14473,30164
29023,26136
29023,63600
53333,12225
53333,16495
53333,25180
53333,31315
53333,64912
1966,48425
41765,2447
53052,47416
41022,11554
41022,13355
41022,55017
41022,62457
63640,2480
63640,12677
63640,47733
63640,49358
63640,54583
57673,36675
57673,62573
5466,10534
5466,66348
42556,4303
62198,6197
62198,14744
62198,17211
62198,24006
62198,24013
62198,29730
62198,30696
62198,32639
62198,50277
62198,62158
51706,30380
62865,30055
41880,4319
41880,42235
57501,31327
57501,55236
65601,2010
65601,23639
65601,25690
65601,27559
6570,7268
6570,17509
58217,58215
8992,8990
52337,8333
52337,13483
52337,30936
52337,32388
52337,59104
59541,59540
57212,47465
57212,52797
57212,63737
29634,28480
52086,49870
32978,8157
32978,32977
32978,34363
32978,45761
32978,57156
32978,57158
32978,65223
58727,6130
58727,11714
58727,13155
58727,15783
58727,15779
58727,23514
58727,23897
58727,34677
35365,27310
63221,27995
63221,33522
63221,59145
18281,48973
55971,44573
10017,10646
10017,16843
24239,24238
22164,10514
19468,4303
19468,18448
46182,56711
30250,18341
30250,20387
30250,20855
30250,30249
30250,59893
51489,51487
65052,16184
65052,16190
31017,17163
31017,17161
65298,65296
35954,8532
35954,10470
35954,19495
35954,26058
35954,26873
35954,51976
35954,56053
32229,13165
65008,4422
65008,9761
65008,24898
65008,24899
65008,27270
65008,49830
65008,58985
65008,61052
14771,14770
14771,46194
38995,10044
38995,10043
38995,10045
38995,14141
38995,15213
38995,15212
38995,23081
38995,23251
41914,9816
41914,31376
49608,12872
49608,16445
49608,17995
49608,60508
22765,10924
22765,22758
22765,22761
22765,22759
22765,44273
35693,5036
35693,6761
35693,9859
35693,9866
35693,17672
35693,27178
35693,29307
35693,39981
35693,56513
35693,56510
35693,59385
35693,59398
35693,63218
54303,14253
20839,3575
8060,8059
8060,10438
8060,13626
64182,59816
7759,40429
7759,46488
398,395
398,396
398,20382
50874,39590
12243,1519
12243,1739
12243,37267
12243,49444
12243,52454
12243,55485
12243,64973
65579,65576
4830,37468
39789,3889
39789,9067
39789,34258
39789,39011
39789,39688
23490,7995
23490,23489
34732,35914
34732,38147
34732,41906
34732,47947
34732,54176
34732,55086
34732,58734
34732,66353
34732,60123
34732,61539
34732,61565
34732,63735
34732,64787
37145,2729
37145,52030
37145,54661
36285,11642
36285,24931
36285,44815
54853,401
11759,9746
11759,41198
11759,62701
11759,63253
11759,65509
51962,59396
55039,40147
35995,31511
35995,35994
35995,41521
35995,41520
35995,53844
35995,55258
35995,57801
35995,61035
31318,64946
14990,9885
14990,16904
14990,23003
14990,24866
14990,25873
14990,28601
14990,29413
14990,45024
14990,56875
14990,66460
37130,18562
37130,24006
37130,29123
37130,29813
37130,32639
37130,34706
37130,51709
37130,50842
37130,55886
3331,24378
29316,26448
29316,27483
29316,40877
29316,53687
5193,26230
5193,42351
5193,53808
5193,56810
5193,62596
24870,24869
20111,17731
20111,65062
61198,61197
29445,13483
29445,21744
29445,26581
29445,26999
29445,31807
29445,49302
29445,56962
65078,29023
46346,11802
46346,12710
46346,13081
46346,18004
46346,19699
46346,27987
46346,44951
46346,53660
49380,7858
49380,21638
43967,10043
43967,10045
43967,16524
43967,16525
43967,49320
43967,57606
43967,61909
43967,62540
35718,25949
35718,29042
9980,6330
9980,6416
9980,17100
60698,793
60698,60144
56353,32229
56353,60499
16710,16122
16710,16709
41044,1657
41044,57920
41044,61286
45043,35240
63896,63890
63896,63892
63896,63895
56251,19140
56251,31221
56251,33881
56251,52004
56251,56250
54117,228
9761,9758
9761,9760
9761,28568
9761,28566
9761,39979
9761,57776
9761,63986
4757,22972
4757,63246
32941,32939
32941,32940
29233,55128
58054,27354
41094,4457
41094,10674
43682,32478
23715,8157
23715,17645
23715,34363
23715,61490
15670,5317
15670,12759
15670,17271
15670,18017
15670,35042
15670,34449
15670,48550
15670,61225
15670,61224
15670,62424
15670,63085
5520,705
5520,3217
5520,8442
5520,10129
5520,12879
5520,18003
5520,19562
5520,26033
5520,35474
5520,39002
5520,41652
5520,41693
5520,42094
5520,48275
5520,53815
5520,57991
5520,59336
5520,62512
52925,45903
34641,14481
31597,8871
31597,9552
31597,18467
31597,18552
31597,29995
31597,29993
31597,30373
31597,30372
31597,34530
31597,44572
31597,59728
33008,3455
33008,48390
33008,50589
12894,32322
55794,1596
55794,3123
55794,5645
55794,10386
55794,15254
55794,15258
55794,15292
55794,32520
55794,35069
55794,39005
55794,42632
55794,48956
55794,48957
55794,54032
55794,55793
55794,59104
55794,59106
55794,59108
55794,65026
24811,24767
22065,47061
27708,27036
27708,46058
3689,406
58973,15418
58973,21612
49172,941
49172,1353
49172,2875
49172,5603
49172,7799
49172,10044
49172,10045
49172,16524
49172,16525
49172,19602
49172,23825
49172,25658
49172,41630
49172,49319
49172,51806
49172,56499
49172,56498
49172,57606
